,id,title,publication_date,doi,cited,authors,locations,location_count
295,https://openalex.org/W4319332345,Método para el control epidemiológico de hepatitis aguda grave de origen desconocido en población pediátrica durante la actual pandemia de COVID 19,2023-02-01,https://doi.org/10.5281/zenodo.7616901,0,"Diana Lorena Jordán Fiallos, Jennifer Carolina López Paredes, Doménica Paulina Quiroz Gallardo",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7616901,1
296,https://openalex.org/W4319336463,Lack of Behavioral Effect of Surgical Mask Leachate on the Asian Shore Crab Hemigrapsus Sanguineus: Implications for Invasion Success in Polluted Coastal Waters,2023-01-01,https://doi.org/10.2139/ssrn.4351042,0,"Camille Delaeter, Nicolas Spilmont, Mélanie Delleuze, Laurent Seuront",submittedVersion - https://doi.org/10.2139/ssrn.4351042,1
297,https://openalex.org/W4319337015,Recent Soybean Subsidy Policy Did Not Recover Soybean Planting Areas in Northeast China,2023-01-01,https://doi.org/10.2139/ssrn.4350338,0,"Yukui Zhang, Nanshan You, Jinwei Dong, Xiaoyong Liao, Kaishan Song, Ping Fu",submittedVersion - https://doi.org/10.2139/ssrn.4350338,1
298,https://openalex.org/W4319345898,Childhood Effortful Control and Adherence to Physical Distancing During COVID-19 Pandemic: A 10-Year Follow-Up Study,2023-01-01,https://doi.org/10.2139/ssrn.4347561,0,"Marcos S. Croci, Marcelo José Abduch Adas Brañas, Maurício Scopel Hoffmann, Ana Beatriz Ravagnani Salto, Giovanni Abrahão Salum, Luís Augusto Rohde, Eurípedes C. Miguel, Pedro Mário Pan","submittedVersion - https://doi.org/10.2139/ssrn.4347561, submittedVersion: Research Square (United States) - https://doi.org/10.21203/rs.3.rs-2327251/v1",2
299,https://openalex.org/W4319451955,ИЗМЕНЕНИЯ В СИСТЕМЕ ОБРАЗОВАНИЯ ВО ВРЕМЯ ПАНДЕМИИ COVID-19: ОПЫТ И АНАЛИЗ,2023-02-07,https://doi.org/10.5281/zenodo.7618599,0,Ш. М. Халимджанова,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7618599,1
300,https://openalex.org/W4319452235,IMPACTOS DO COVID-19 NO PROGRAMA DE EXTENSÃO UNIVERSIDADE CRIATIVA IDADE,2023-02-08,https://doi.org/10.5281/zenodo.7621039,0,"Ademar Felipe Mendonça, Ana Julia Selhorst, Ana Paula da Silva Soares, Karine Raquel dos Santos, Letícia Bella Cruz Kneidl, Maria Beatriz da Rosa, Matheus Colares do Nascimento, Thayná Luquezi, Karina Elisa Machado","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7621039, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7644902",2
301,https://openalex.org/W4319452342,PRÁTICAS AVALIATIVAS NO ESTÁGIO CURRICULAR SUPERVISIONADO EM EDUCAÇÃO FÍSICA DURANTE A PANDEMIA DE COVID-19,2023-02-08,https://doi.org/10.5281/zenodo.7622871,0,"Paulo Maia Ferreira Júnior, Alessandra de Oliveira Maciel, José Aírton de Freitas Pontes",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7622871,1
302,https://openalex.org/W4319452848,The Experience of Family Caregiver's n Caring for Post-Stroke Patients at Home During the Pandemic Covid-19,2023-02-08,https://doi.org/10.5281/zenodo.7619830,0,"Cau Kim Jiu, Eristia Novarianda, Usman Usman, Hartono Hartono, Wuriani, Kartika Setia Purdani, Afriyanto",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7619830,1
303,https://openalex.org/W4319654679,Effect of Telenursing on Continue Care for Elderly Patients during Covid-19 Pandemic Effect of telenursing on elderly care during COVID-19,2023-02-02,https://doi.org/10.5281/zenodo.7599052,0,Shrouq Alhawiti,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7599052,1
304,https://openalex.org/W4319655048,Care of Devices in Covid Intensive Care Units: A Measure to Curtail Infection,2023-02-03,https://doi.org/10.5281/zenodo.7603159,0,"Vikas Sharma, RENU KUMARI, MANJU DHANDAPANI, HEMLATA",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7603159,1
305,https://openalex.org/W4319655092,Accurate prediction on COVID-19 vaccination's effectiveness in the past,2023-01-09,https://doi.org/10.5281/zenodo.7623964,0,Li Liu,"submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7623964, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7516443",2
306,https://openalex.org/W4319655204,"The Relationship of Population Factors, Water Sources, and Agricultural Areas with the Pandemic of Dengue Hemorrhagic Fever in the COVID-19 Epidemic Situation, Nonthaburi Province, Thailand",2023-02-09,https://doi.org/10.5281/zenodo.7623453,0,"K Wongpituk, J Junpha., A Harnwungmoung, M Samngamdee, N Koomklang, S Polin, A Uttarachai, S Lokavee, S Kaewhan, P Buasriyot, W Chankong",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7623453,1
307,https://openalex.org/W4319655494,COVID-19 БИЛАН КАСАЛЛАНГАН ОНАЛАРДАН ТУҒИЛГАН ЧАКАЛОКЛАРНИНГ АҲВОЛИНИ БАҲОЛАШ,2023-02-08,https://doi.org/10.5281/zenodo.7625499,0,Хамидова Феруза Каримовна . Эргашева Юлдуз Султоновна,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7625499,1
308,https://openalex.org/W4319660103,Modeling and Analysis of the Continuance Usage Intention Toward Bike-Sharing System: A Coupled Study on the Impact of the COVID-19 Pandemic,2023-01-01,https://doi.org/10.2139/ssrn.4351252,0,"Golnoosh Sarkandi, Mohammad Arbabpour Bidgoli, Navid Khademi, Fariya Sharmeen",submittedVersion - https://doi.org/10.2139/ssrn.4351252,1
309,https://openalex.org/W4319793305,The Influence of Seamless Learning on Children's During the COVID-19 Pandemic,2023-02-10,https://doi.org/10.5281/zenodo.7627382,0,"Wisnu Kristanto, Mustaji, Bachtiar Syaiful Bachri",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7627382,1
310,https://openalex.org/W4319813809,"Analysis of The Influence of Pre-Flight Service Quality, In-flight Service Quality, Post-Flight Service Quality, and Covid-19 Protocol Service Quality Towards Passenger Satisfaction and Passenger Loyalty of Lion Air Passenger in Medan",2023-02-10,https://doi.org/10.5281/zenodo.7628402,0,"Michelle Elvina, Ronald Suryaputra, Amelia Amelia",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7628402,1
311,https://openalex.org/W4319827730,Use of Robotic Infrared Sensing Techniques for Social Distancing to Limit the Spread of Covid Pandemic,2023-02-08,https://doi.org/10.5281/zenodo.7619557,0,"Arikketh Devi, P. S. Aithal",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7619557,1
312,https://openalex.org/W4319832490,IMPACTS OF ARTIFICIAL INTELLIGENCE ON BRAZILIAN E-COMMERCE LOGISTICS DURING THE COVID-19 PANDEMIC,2023-02-10,https://doi.org/10.5281/zenodo.7630090,0,"Hudson Henrique Machado Costa Silva, Marcus Vinicius Peralva Santos",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7630090,1
313,https://openalex.org/W4319864292,Update on Risk Criteria for Crude Oil Tanker Fleet,2023-01-01,https://doi.org/10.2139/ssrn.4330172,0,"Peter Vidmar, Marko Perkovič",submittedVersion - https://doi.org/10.2139/ssrn.4330172,1
314,https://openalex.org/W4319865394,A Trust-Based Quantum Probabilistic Linguistic Multi-Criteria Group Decision Making Model Considering Interference Effect,2023-01-01,https://doi.org/10.2139/ssrn.4341522,0,"Yuqian Liu, Xinwang Liu, Jing Jiang",submittedVersion - https://doi.org/10.2139/ssrn.4341522,1
315,https://openalex.org/W4319866268,The Impact of Hybrid Learning on Foreign Language Enjoyment and Anxiety,2023-01-01,https://doi.org/10.2139/ssrn.4339743,0,"Oliver Erskine Edwards, Mark Howarth, Larry Xethakis",submittedVersion - https://doi.org/10.2139/ssrn.4339743,1
316,https://openalex.org/W4319866941,What Catches the Eye: Examining the Use of Communication Strategies in Streaming Videos During the First Wave of the COVID-19 Pandemic in China,2023-01-01,https://doi.org/10.2139/ssrn.4342309,0,"Yan Li, Shih‐Kai Huang, Jiuchang Wei, Thomas Ryan Brindle, Cho-Yin Lee",submittedVersion - https://doi.org/10.2139/ssrn.4342309,1
317,https://openalex.org/W4319988603,The Effect of Reputation Concerns on the Conjunction Fallacy: A Field Experiment on Facebook,2023-01-01,https://doi.org/10.2139/ssrn.4326572,0,"Giovanna Devetag, Cinzia Calluso","submittedVersion - https://doi.org/10.2139/ssrn.4326572, submittedVersion: Libera Università Internazionale degli Studi Sociali Guido Carli - https://hdl.handle.net/11385/225578",2
318,https://openalex.org/W4319995742,The Ability of Airborne Cyanobacteria and Microalgae to Survive and Transfer the Carcinogenic Benzo(A)Pyrene in the Coastal Regions,2023-01-01,https://doi.org/10.2139/ssrn.4335789,0,"Kinga Wiśniewska, Anita Lewandowska, Sylwia Śliwińska‐Wilczewska, Marta Staniszewska, Gracjana Budzałek",submittedVersion - https://doi.org/10.2139/ssrn.4335789,1
319,https://openalex.org/W4319995797,Differences Between Spontaneous and Exogenous Preparedness: A Study on the Stock of Household Emergency Material during the COVID-19 in China,2023-01-01,https://doi.org/10.2139/ssrn.4335848,0,"Lan-Rui Cao, Ben Ma, Qingduo Mao",submittedVersion - https://doi.org/10.2139/ssrn.4335848,1
320,https://openalex.org/W4319997204,"The Effects of Policy Changes and Human Mobility on the COVID-19 Epidemic in the Dominican Republic, 2020-2021",2023-01-01,https://doi.org/10.2139/ssrn.4345369,0,"Patrick Maloney, Lyudmyla Kompaniyets, Hussein Yusuf, L. L. Bonilla, Carmen Figueroa, Macarena C. García",submittedVersion - https://doi.org/10.2139/ssrn.4345369,1
321,https://openalex.org/W4320005415,Covid-19 and Low-Cost Bus Companies in Europe: Before and During Pandemic Crisis Strategies and Customer Perceptions,2023-01-01,https://doi.org/10.2139/ssrn.4330367,0,"Cristina Pronello, Marcos Henrique Dos Santos Fornari, Pinky Kumawat",submittedVersion - https://doi.org/10.2139/ssrn.4330367,1
322,https://openalex.org/W4320006742,An Experimental Analysis of How Resilient BRICS Stock Markets are to the Ukrainian Crisis,2023-01-01,https://doi.org/10.2139/ssrn.4329351,0,"Somar Al-Mohamad, Ammar Jreisat, Mohamed M. Sraieb",submittedVersion - https://doi.org/10.2139/ssrn.4329351,1
323,https://openalex.org/W4320009713,"Ground-Based MAX-DOAS Observation of Trace Gases from 2019 to 2021 in Huaibei, China",2023-01-01,https://doi.org/10.2139/ssrn.4347382,0,"Fusheng Mou, Jing Wang, Qijin Zhang, Zhou Chuang, Song Wang, Fan Ye, Suwen Li, Y. Sun",submittedVersion - https://doi.org/10.2139/ssrn.4347382,1
324,https://openalex.org/W4320011126,"Associations of Individualism, Economic Development and Worry Tendency with COVID-19 Risk Information on 132 Government Websites",2023-01-01,https://doi.org/10.2139/ssrn.4330123,0,"Jiun-Yi Tsai, Tsung-Jen Shih, Ten-I Tsai, Shao-Man Lee, Chih‐Ming Liang",submittedVersion - https://doi.org/10.2139/ssrn.4330123,1
325,https://openalex.org/W4320014058,Gender Recognition in Masked Facial Images Using Efficientnet and Transfer Learning Approach,2023-01-01,https://doi.org/10.2139/ssrn.4328048,0,"Faezeh Mosayyebi, Hadi Seyedarabi, Reza Afrouzian",submittedVersion - https://doi.org/10.2139/ssrn.4328048,1
326,https://openalex.org/W4320014150,Cannabis Use and COVID-19 Hospitalization Outcomes. A Retrospective Study,2023-01-01,https://doi.org/10.2139/ssrn.4336513,0,"Sarath Lal Mannumbeth Renjithlal, Mohamed Eid, Abdullah Zoheb Azhar, Keerthi Mannumbeth Renjith, Nayef El-Daher, Richard Alweis, Moghniuddin Mohammed",submittedVersion - https://doi.org/10.2139/ssrn.4336513,1
327,https://openalex.org/W4320014276,How Do Trading Location and Government Direct Intervention Affect Security Price: Evidence from Taiwan's Oil ETFs,2023-01-01,https://doi.org/10.2139/ssrn.4330105,0,Ming‐Chieh Wang,submittedVersion - https://doi.org/10.2139/ssrn.4330105,1
328,https://openalex.org/W4320014508,"Donald Trump's Tweets, Political Value Judgment, and the Offshore Renminbi Exchange Rate",2023-01-01,https://doi.org/10.2139/ssrn.4333068,0,"Edwin Baidoo, Michael Frömmel, Qisi Zhang",submittedVersion - https://doi.org/10.2139/ssrn.4333068,1
329,https://openalex.org/W4320014648,Three-Step Process for the Synthesis of Favipiravir for Covid-19,2023-01-01,https://doi.org/10.2139/ssrn.4333006,0,"Swarnayu Banik, Mr Adarsh DR, Subba reddy basireddy",submittedVersion - https://doi.org/10.2139/ssrn.4333006,1
330,https://openalex.org/W4320015500,The Effect of Telehealth Counseling for Pregnant Women on Fear of Birth During the COVID-19 Pandemic,2023-01-01,https://doi.org/10.2139/ssrn.4236084,0,"Ayça Demir Yıldırm, Kübra DAŞTAN, Ayşegül GÜDER, Buse ALTUNTAŞ, Sena KÖMÜR, Ebru ATAŞ, İrem DOĞRU, Zeynep Bayrak, Hanife KUŞ, Edanur YILDIZ, sena ilknur kahvecioğlu",submittedVersion - https://doi.org/10.2139/ssrn.4236084,1
331,https://openalex.org/W4320037137,"Disentangling human nature: Anthropological reflections on evolution, zoonoses and ethnographic investigations",2023-02-11,https://doi.org/10.32942/x2b013,0,Luis Gregorio Abad Espinoza,"submittedVersion - https://doi.org/10.32942/x2b013, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7641491, submittedVersion: None - https://philarchive.org/rec/ABADHN",3
332,https://openalex.org/W4320351447,Някои от предизвикателствата на пандемията CОVID-19 пред малките библиотеки в страната (с акцент върху читалищните библиотеки) / Some of the challenges of the COVID-19 pandemic for small libraries in the country (with an emphasis on libraries in the network of community centers),2023-02-12,https://doi.org/10.5281/zenodo.7633688,0,Ventzislav Velev,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7633688,1
333,https://openalex.org/W4320351467,''Covid-19 pnevmoniyasidan keyingi davrda rivojlangan yuz-jag' suyaklari osteomiyeliti nur tashxisi'',2023-02-12,https://doi.org/10.5281/zenodo.7634328,0,"Asatov Shodiyor Qahramon o'g'li, Rahmonova Gulbahor Ergashevna",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7634328,1
334,https://openalex.org/W4320351760,Analyse des défaillances des Très Petites et Moyennes Entreprises (TPME) Marocaines durant la période de Covid-19 et la contribution des banques participatives : Une approche multivariée,2023-02-12,https://doi.org/10.5281/zenodo.7633841,0,"Driss Omerani, Lamya EL FIGUIGUI, Asmae ATITAOU",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7633841,1
335,https://openalex.org/W4320351938,La digitalisation à l'ère de la crise sanitaire COVID-19 et du développement durable : Cas de l'audit légal au Maroc,2023-02-12,https://doi.org/10.5281/zenodo.7633829,0,"Oubada HARAZEM, Azzouz Elhamma",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7633829,1
336,https://openalex.org/W4320351971,Covid-19 : les hôpitaux militaires fortement mobilisés pour aider les soignants et secourir les patients. Une expérience inédite au Maroc,2023-02-12,https://doi.org/10.5281/zenodo.7633753,0,Fadoua LEMSAGUED,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7633753,1
337,https://openalex.org/W4320352108,Politiques publiques et économie informelle au Maroc à l'ère du Covid-19 : enjeux et perspectives,2023-02-12,https://doi.org/10.5281/zenodo.7633781,0,"Brahim Dinar, Nezha BERRAHMA",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7633781,1
338,https://openalex.org/W4320409639,Elite Collaboration Model in Prevention and Handling of COVID-19 in DKI Jakarta,2023-02-10,https://doi.org/10.5281/zenodo.7627951,0,Andi Fitri Rahmadany,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7627951,1
339,https://openalex.org/W4320424440,Challenges of nurses in management of COVID-19 patients in tertiary hospital,2023-02-10,https://doi.org/10.5281/zenodo.7629649,0,Akter S MS Reza,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7629649,1
340,https://openalex.org/W4320438859,Impact of COVID-19 on Financial Performance of Selected NSE-listed FMCG Companies,2023-01-31,https://doi.org/10.5281/zenodo.7634399,0,"Arti Arti, Prof. L. N. Koli",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7634399,1
341,https://openalex.org/W4320458032,Self-Care Behavior of Type 2 Diabetes Patients with Symptoms of Peripheral Neuropathy during the Covid-19 Pandemic: A Qualitative Study,2023-02-13,https://doi.org/10.5281/zenodo.7636362,0,"Laode Saltar, Junaiti Sahar, Etty Rekawati",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7636362,1
342,https://openalex.org/W4320458128,SUSCETIBILIDADE GENÉTICA AO COVID-19,2023-02-13,https://doi.org/10.5281/zenodo.7636435,0,Letícia Almeida de Assunção1; Ana Paula de Azevedo Banhos Raposo; Ana Paula Figueiredo Barbosa; …,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7636435,1
343,https://openalex.org/W4320458140,"A Survey on the Perceived Impact of the COVID 19 Pandemic on Dental Undergraduate Students in the North Gujarat Region, India",2023-02-13,https://doi.org/10.5281/zenodo.7636401,0,"Yash M. Rathod, Ajay K. Kubavat, Khyati Patel, Alpesh Vaghela",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7636401,1
344,https://openalex.org/W4320458227,Evaluation of the Severity of Symptoms of AstraZeneca COVID-19 Vaccine After the First Dose in Western Libya,2023-02-13,https://doi.org/10.5281/zenodo.7636694,0,Khaleel Abuleid Fatima Alhaddad,"submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7636694, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7644488",2
345,https://openalex.org/W4320488879,β-Propiolactone (BPL)-Inactivation of SARS-Co-V-2: Methodical Review and In Vitro Validation with Focus on Saliva from COVID-19 Patients for Scent Dog Training,2023-01-01,https://doi.org/10.2139/ssrn.4352174,0,"Veronika Pilchová, Chittappen Kandiyil Prajeeth, Paula Jendrny, Friederike Twele, Sebastian Meller, Isabell Pink, Holger A. Volk, Albert Osterhaus, Maren von Köckritz‐Blickwede, Claudia Schulz",submittedVersion - https://doi.org/10.2139/ssrn.4352174,1
346,https://openalex.org/W4320536652,DESFECHO DOS PACIENTES COVID 19 INTERNADOS NA UNIDADE DE TERAPIA INTENSIVA,2023-01-16,https://doi.org/10.5281/zenodo.7540678,0,"Débora D’Agostini Jorge Lisboa, Giulia Krein da Silva, Milena Uriarte Fauro, Gilmar Antonio Felario Júnior, Marisa Basegio Carretta, Ana Carolina Bertoletti De Marchi",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7540678,1
347,https://openalex.org/W4320718012,The Acceptability of Nudges: A Rationalization Effect?,2023-01-01,https://doi.org/10.2139/ssrn.4355069,0,"Isabelle Milhabet, Isabelle Milhabet, Vaillant Julie, Seine Laurène, Dayle David, Priolo Daniel",submittedVersion - https://doi.org/10.2139/ssrn.4355069,1
348,https://openalex.org/W4320737068,Framework for Conducting Multi-Stakeholder Maturity Evaluation of Teleconsultation Platforms: A Covid-19 Motivated Project from India,2023-01-01,https://doi.org/10.2139/ssrn.4354916,0,"Ayushi Tandon, Uma Nambiar, Madhava Sai Sivapuram, Avinash Kumar Gupta",submittedVersion - https://doi.org/10.2139/ssrn.4354916,1
349,https://openalex.org/W4320737186,How Personality Functioning Relates to Psychological Distress and Behavioral Attitudes During the Covid-19 Pandemic,2023-01-01,https://doi.org/10.2139/ssrn.4354309,0,"Leonie Kampe, Susanne Hörz‐Sagstetter, Johannes Bohn, Carina Remmers",submittedVersion - https://doi.org/10.2139/ssrn.4354309,1
350,https://openalex.org/W4320737241,Color Doppler-Based Renal Pulsatility and Resistive Index as a Predictor Tool of Acute Kidney Injury in COVID-19 Patients; A Case-Control Study,2023-01-01,https://doi.org/10.2139/ssrn.4335842,0,"Reza Gerami, Fakhereh Pashaei, elham blouki, Jalal Kargar, Banafshe Dormanesh, Maryam Dadmanesh",submittedVersion - https://doi.org/10.2139/ssrn.4335842,1
351,https://openalex.org/W4320737316,Research on Price Transmission in Chinese Mining Stock Market: Based on Industry,2023-01-01,https://doi.org/10.2139/ssrn.4354879,0,"Mingxue Zhu, Mingli Wan, Wanli Xing, Xuanru Zhou, Wang Lu, Haoyu Sun",submittedVersion - https://doi.org/10.2139/ssrn.4354879,1
352,https://openalex.org/W4320737592,Working from Density,2023-01-01,https://doi.org/10.2139/ssrn.4353618,0,"Leah Brooks, Philip Hoxie, Stan Veuger",submittedVersion - https://doi.org/10.2139/ssrn.4353618,1
353,https://openalex.org/W4320829361,Pengaruh Bantuan Langsung Tunai Dan Pendapatan Usaha Terhadap Kesejahteraan Pelaku Usaha Mikro Kecil Menengah Pada Masa Penyebaran Covid-19,2023-02-14,https://doi.org/10.5281/zenodo.7637840,0,Yustina Maro Sefnat Aristarkus Tang,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7637840,1
354,https://openalex.org/W4320836772,"Teaching And Learning Before, During And The Current Period Of COVID-19 Pandemic: How The Academic Performance Of Students Are Impacted?",2023-02-14,https://doi.org/10.5281/zenodo.7641579,0,Amina Emam Insaf Abdi,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7641579,1
355,https://openalex.org/W4320854027,Strategies and Challenges of Organizing Learning  During and After the Covid Pandemic,2023-02-15,https://doi.org/10.5281/zenodo.7642158,0,"Wulanmas Apg Frederik, Deine Ringkuangan, Herry Tuwaidan, AD Ewald Frederik, Betsy Anggreni Kapugu, Deasy Soeikromo, Mercy Maria Magdalena",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7642158,1
356,https://openalex.org/W4320854746,IMPORTANCIA DEL DIAGNÓSTICO MÉDICO-CLÍNICO EN LA ATENCIÓN ODONTOLÓGICA EN TIEMPOS DE COVID-19,2023-02-15,https://doi.org/10.5281/zenodo.7637681,0,"William Ubilla Mazzini, Viviana Tutasi Benítez, Evelyn Gonzaga Gutiérrez, Rolando Dau Villafuerte",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7637681,1
357,https://openalex.org/W4320864196,Анализ изменений параметров компонента P300 слуховых вызванных потенциалов у пациентов после перенесенной коронавирусной инфекции (COVID-19),2023-02-14,https://doi.org/10.5281/zenodo.7638262,0,"Магистрантка го курса Шукурова Хуршида, научный руководитель к.м.н. Акбарходжаева.З.А.",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7638262,1
358,https://openalex.org/W4320913648,Behavior of Face Mask Wearing and Disposal during the Surveillance of Endemic COVID-19: A Study in Middle and High School Students in Thailand,2023-01-18,https://doi.org/10.5281/zenodo.7546799,0,Chulathep Silapanuntakul,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7546799,1
359,https://openalex.org/W4320918249,Pyrolysis Kinetic Behavior of Composite Polypropylene-Biomass Solid Fuels Derived Via Co-Hydrothermal Carbonization Process,2023-01-01,https://doi.org/10.2139/ssrn.4355525,0,"Wijittra Poomsawat, sawat poomsawat",submittedVersion - https://doi.org/10.2139/ssrn.4355525,1
360,https://openalex.org/W4320923797,Qualitative Data Augmentation for Performance Prediction in Vlsi Circuits,2023-01-01,https://doi.org/10.2139/ssrn.4359531,0,"Prasha Srivastava, Pawan Kumar, Zia Abbas","submittedVersion - https://doi.org/10.2139/ssrn.4359531, submittedVersion: Cornell University - https://arxiv.org/abs/2302.07566",2
361,https://openalex.org/W4320924290,"Hedging Bitcoin with Commodity Futures: An Analysis with Copper, Gas, Gold, and Crude Oil Futures",2023-01-01,https://doi.org/10.2139/ssrn.4355765,0,"Young C. Joo, Sung Y. Park",submittedVersion - https://doi.org/10.2139/ssrn.4355765,1
362,https://openalex.org/W4320925471,3-Arylidene-2-Oxindole GSK3β Inhibitors as Anti-Thrombotic Agents,2023-01-01,https://doi.org/10.2139/ssrn.4345206,0,"Denis A. Babkov, Elena N. Bezsonova, В. С. Сиротенко, Elias Othman, Vladlen Klochkov, S. E. Sosonyuk, N. A. Lozinskaya, А. А. Спасов",submittedVersion - https://doi.org/10.2139/ssrn.4345206,1
363,https://openalex.org/W4320925684,Spatiotemporal Characteristics and Socioeconomic Factors of PM2.5 Heterogeneity in Mainland China During the COVID-19 Epidemic,2023-01-01,https://doi.org/10.2139/ssrn.4356517,0,"Hongjie Jia, Shuying Zang, Lijuan Zhang, Huajie Sun, Liangliang Sun",submittedVersion - https://doi.org/10.2139/ssrn.4356517,1
364,https://openalex.org/W4320930911,THE RESULT OF STUDIES OF CLINICAL AND NEUROLOGICAL COMPLICATIONS IN PATIENTS WITH POLYNEUROPATHIES OF THE ETIOLOGY COVID-19,2023-02-10,https://doi.org/10.5281/zenodo.7627238,0,Isametdinova U.Z.,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7627238,1
365,https://openalex.org/W4320931681,Study on Psychological Stress due to COVID-19 in India,2023-01-18,https://doi.org/10.5281/zenodo.7547614,0,Mahathi Bala Satyawada,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7547614,1
366,https://openalex.org/W4321018142,COVID -19 AND ITS IMPACT ON DIGITAL MARKETING; A STUDY ON CADET`S DECISION MAKING PROCESS IN MARITIME EDUCATIONAL INSTITUTIONS,2023-01-28,https://doi.org/10.5281/zenodo.7578696,0,Dr.D.RAJASEKAR,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7578696,1
367,https://openalex.org/W4321151904,Psycho-Social Effects of Covid-19 Pandemic on Online Teaching of Secondary Schools in Nigeria,2023-02-16,https://doi.org/10.5281/zenodo.7645181,0,"Anyanwu Oluwakemi Mogelola, Anyanwu Michaella Ozioma, Ajewole Philip Idowu",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7645181,1
368,https://openalex.org/W4321152037,Epidemiological and Clinical outcomes of moderate and severe forms of COVID-19 among HIV inpatients at the Armed Forces Training Hospital Omar BONGO ONDIMBA in Gabon,2023-02-13,https://doi.org/10.5281/zenodo.7646058,0,Enoch Kiatti Berthe Amélie Iroungou,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7646058,1
369,https://openalex.org/W4321152284,IMPACTOS DO COVID-19 NO PROGRAMA DE EXTENSÃO UNIVERSIDADE CRIATIVA IDADE,2023-02-08,https://doi.org/10.5281/zenodo.7644902,0,"Ademar Felipe Mendonça, Ana Julia Selhorst, Ana Paula da Silva Soares, Karine Raquel dos Santos, Letícia Bella Cruz Kneidl, Maria Beatriz da Rosa, Matheus Colares do Nascimento, Thayná Luquezi, Karina Elisa Machado","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7644902, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7621039",2
370,https://openalex.org/W4321153053,Evaluation of the Severity of Symptoms of AstraZeneca COVID-19 Vaccine After the First Dose in Western Libya,2023-02-13,https://doi.org/10.5281/zenodo.7644488,0,Khaleel Abuleid Fatima Alhaddad,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7644488,1
371,https://openalex.org/W4321154235,Analyzing the Relationship between Fear of Covid-19 and Intention Toward Online Shopping in Turkey,2023-02-17,https://doi.org/10.5281/zenodo.7649264,0,Mohammad Omer Sarwari,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7649264,1
372,https://openalex.org/W4321159521,Impact of Covid-19 Pandemic on the marginalized sections in India: A comprehensive study,2023-02-17,https://doi.org/10.5281/zenodo.7648361,0,Savita Bargujar,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7648361,1
373,https://openalex.org/W4321193460,Evaluating the Association between Covid-19 Related Maternal Peripartum Care Interruptions and Infant Temperament,2023-01-01,https://doi.org/10.2139/ssrn.4339910,0,"Myah Griffin, Akhgar Ghassabian, Sara G. Brubaker, Amyn Majbri, Moriah E. Thomason",submittedVersion - https://doi.org/10.2139/ssrn.4339910,1
