warnlist__name,warnlist__url,warnlist__additional_info,journal__id,journal__issn,journal__display_name,journal__works_count,journal__cited_by_count,journal__country_code,journal__works_api_url,article__id,article__doi,article__title,article__publication_year,article__publication_date,article__cited_by_count,article__is_retracted,article__journal,article__primary_topic,article__primary_field,author__id,author__display_name,author__orcid,institution__id,institution__display_name,institution__ror,institution__country_code,institution__type
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2029701310,https://doi.org/10.4103/0976-500x.81903,Evaluation of DNA damage using single-cell gel electrophoresis (Comet Assay),2011,2011-06-01,186,False,Journal of Pharmacology and Pharmacotherapeutics,Genotoxicity and Carcinogenesis Mechanisms,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/A5090020190,Vishnu Bhat B,,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031626731,https://doi.org/10.4103/0976-500x.130042,Switch over from intravenous to oral therapy: A concise overview,2014,2014-06-01,185,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacokinetics of Antibiotics in Critically Ill Patients,Medicine,https://openalex.org/A5058970900,Jissa Maria Cyriac,,https://openalex.org/I81556334,Amrita Vishwa Vidyapeetham,https://ror.org/03am10p12,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2031626731,https://doi.org/10.4103/0976-500x.130042,Switch over from intravenous to oral therapy: A concise overview,2014,2014-06-01,185,False,Journal of Pharmacology and Pharmacotherapeutics,Pharmacokinetics of Antibiotics in Critically Ill Patients,Medicine,https://openalex.org/A5065385001,Emmanuel James,https://orcid.org/0000-0003-0939-8476,https://openalex.org/I81556334,Amrita Vishwa Vidyapeetham,https://ror.org/03am10p12,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1997947055,https://doi.org/10.4103/0976-500x.120975,Corticosteroid-related central nervous system side effects,2013,2013-12-01,180,False,Journal of Pharmacology and Pharmacotherapeutics,Management of Primary Aldosteronism,Medicine,https://openalex.org/A5103749412,Gaetano Russo,,https://openalex.org/I4210148440,Azienda Ospedaliera Pugliese Ciaccio,https://ror.org/053y0qd29,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1997947055,https://doi.org/10.4103/0976-500x.120975,Corticosteroid-related central nervous system side effects,2013,2013-12-01,180,False,Journal of Pharmacology and Pharmacotherapeutics,Management of Primary Aldosteronism,Medicine,https://openalex.org/A5054178443,Maria Scicchitano,,https://openalex.org/I4210148440,Azienda Ospedaliera Pugliese Ciaccio,https://ror.org/053y0qd29,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1997947055,https://doi.org/10.4103/0976-500x.120975,Corticosteroid-related central nervous system side effects,2013,2013-12-01,180,False,Journal of Pharmacology and Pharmacotherapeutics,Management of Primary Aldosteronism,Medicine,https://openalex.org/A5049434378,Giovanni Mazzitello,,https://openalex.org/I4210122799,Presidio Ospedaliero,https://ror.org/034vsyd62,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2067145669,https://doi.org/10.4103/0976-500x.103699,Acetic acid induced painful endogenous infliction in writhing test on mice,2012,2012-01-01,155,False,Journal of Pharmacology and Pharmacotherapeutics,Animal Research Studies,Veterinary,https://openalex.org/A5045661341,Shivaji P. Gawade,,https://openalex.org/I141641110,Shivaji University,https://ror.org/01bsn4x02,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2050027039,https://doi.org/10.4103/0976-500x.77119,Prediction of activity spectra for substances,2011,2011-03-01,130,False,Journal of Pharmacology and Pharmacotherapeutics,Chiral Separation in Chromatography,Chemistry,https://openalex.org/A5082355384,Subramani Parasuraman,https://orcid.org/0000-0003-3655-8375,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W4239535775,https://doi.org/10.4103/0976-500x.136098,Metronomic chemotherapy,2014,2014-09-01,121,False,Journal of Pharmacology and Pharmacotherapeutics,Molecular Mechanisms of Angiogenesis and Vascular Function,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/A5087809234,Rituparna Maiti,https://orcid.org/0000-0003-4063-9178,https://openalex.org/I4210117092,All India Institute of Medical Sciences Bhubaneswar,https://ror.org/029mnbn96,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2048832265,https://doi.org/10.4103/0976-500x.136121,Delamanid: A new armor in combating drug-resistant tuberculosis,2014,2014-09-01,115,False,Journal of Pharmacology and Pharmacotherapeutics,Tuberculosis,Medicine,https://openalex.org/A5038622086,Alphienes Stanley Xavier,https://orcid.org/0000-0001-5820-7862,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2048832265,https://doi.org/10.4103/0976-500x.136121,Delamanid: A new armor in combating drug-resistant tuberculosis,2014,2014-09-01,115,False,Journal of Pharmacology and Pharmacotherapeutics,Tuberculosis,Medicine,https://openalex.org/A5031569308,Mageshwaran Lakshmanan,https://orcid.org/0000-0002-7435-4966,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2111825994,https://doi.org/10.4103/0976-500x.110872,Adverse drug reactions in the elderly,2013,2013-06-01,106,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5025398304,Dhriti Kumar Brahma,,https://openalex.org/I231543472,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,https://ror.org/05gm3yv92,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2111825994,https://doi.org/10.4103/0976-500x.110872,Adverse drug reactions in the elderly,2013,2013-06-01,106,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5087462867,Julie Birdie Wahlang,https://orcid.org/0000-0003-2918-8265,https://openalex.org/I231543472,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,https://ror.org/05gm3yv92,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2111825994,https://doi.org/10.4103/0976-500x.110872,Adverse drug reactions in the elderly,2013,2013-06-01,106,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5015941149,Maxilline D. Marak,,https://openalex.org/I231543472,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,https://ror.org/05gm3yv92,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2111825994,https://doi.org/10.4103/0976-500x.110872,Adverse drug reactions in the elderly,2013,2013-06-01,106,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5052831767,Marlina Ch. Sangma,,https://openalex.org/I231543472,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,https://ror.org/05gm3yv92,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W4245492581,https://doi.org/10.4103/0976-500x.72351,Improving bioscience research reporting: The ARRIVE guidelines for reporting animal research,2010,2010-12-01,104,False,Journal of Pharmacology and Pharmacotherapeutics,Animal Research Studies,Veterinary,https://openalex.org/A5087813764,Innes C. Cuthill,,https://openalex.org/I36234482,University of Bristol,https://ror.org/0524sp257,GB,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W4245492581,https://doi.org/10.4103/0976-500x.72351,Improving bioscience research reporting: The ARRIVE guidelines for reporting animal research,2010,2010-12-01,104,False,Journal of Pharmacology and Pharmacotherapeutics,Animal Research Studies,Veterinary,https://openalex.org/A5019284502,Michael Emerson,https://orcid.org/0000-0002-5305-7575,https://openalex.org/I4210101049,Lung Institute,https://ror.org/016978714,US,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W4245492581,https://doi.org/10.4103/0976-500x.72351,Improving bioscience research reporting: The ARRIVE guidelines for reporting animal research,2010,2010-12-01,104,False,Journal of Pharmacology and Pharmacotherapeutics,Animal Research Studies,Veterinary,https://openalex.org/A5019284502,Michael Emerson,https://orcid.org/0000-0002-5305-7575,https://openalex.org/I47508984,Imperial College London,https://ror.org/041kmwe10,GB,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W4245492581,https://doi.org/10.4103/0976-500x.72351,Improving bioscience research reporting: The ARRIVE guidelines for reporting animal research,2010,2010-12-01,104,False,Journal of Pharmacology and Pharmacotherapeutics,Animal Research Studies,Veterinary,https://openalex.org/A5009394188,D G Altman,,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2021894078,https://doi.org/10.4103/0976-500x.81920,Measures of central tendency: The mean,2011,2011-06-01,97,False,Journal of Pharmacology and Pharmacotherapeutics,Role of Positive Emotions in Well-Being,Psychology,https://openalex.org/A5009865681,S Manikandan,https://orcid.org/0000-0002-5751-6361,https://openalex.org/I4210136193,Nanotherapeutics (United States),https://ror.org/04er97976,US,company
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2197032786,https://doi.org/10.1177/0976500x20130205,The portal for rare diseases and orphan drugs,2013,2013-06-01,93,False,Journal of Pharmacology and Pharmacotherapeutics,Standards and Guidelines for Genetic Variant Interpretation,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/A5067685646,Jatinder Singh,https://orcid.org/0000-0001-9073-0979,https://openalex.org/I2800494708,"Government Medical College, Amritsar",https://ror.org/046bk9643,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2073202536,https://doi.org/10.4103/0976-500x.85957,A study of adverse drug reactions in pediatric patients,2011,2011-12-01,84,False,Journal of Pharmacology and Pharmacotherapeutics,Developmental Pharmacology in Pediatric Drug Use,Medicine,https://openalex.org/A5033709555,Firoj Kumar Sahoo,https://orcid.org/0000-0003-1768-0391,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2136311117,https://doi.org/10.4103/0976-500x.119704,Cabazitaxel: A novel taxane for metastatic castration-resistant prostate cancer-current implications and future prospects,2013,2013-12-01,84,False,Journal of Pharmacology and Pharmacotherapeutics,Advancements in Prostate Cancer Research,Medicine,https://openalex.org/A5010383310,Afroz Abidi,https://orcid.org/0000-0002-3451-0514,https://openalex.org/I4210140167,Subharti Medical College,https://ror.org/04dagd274,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2154471226,https://doi.org/10.4103/0976-500x.136097,Statin induced diabetes and its clinical implications,2014,2014-09-01,82,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5032783970,Umme Aiman,https://orcid.org/0000-0002-4562-7486,https://openalex.org/I154971649,Jawaharlal Nehru Medical College Hospital,https://ror.org/04q32pk93,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2154471226,https://doi.org/10.4103/0976-500x.136097,Statin induced diabetes and its clinical implications,2014,2014-09-01,82,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5032783970,Umme Aiman,https://orcid.org/0000-0002-4562-7486,https://openalex.org/I171210897,Aligarh Muslim University,https://ror.org/03kw9gc02,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2154471226,https://doi.org/10.4103/0976-500x.136097,Statin induced diabetes and its clinical implications,2014,2014-09-01,82,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5053348501,Ahmad Najmi,https://orcid.org/0000-0001-7396-4140,https://openalex.org/I4210115159,"Index Medical College, Hospital & Research Centre",https://ror.org/01jwjz832,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2154471226,https://doi.org/10.4103/0976-500x.136097,Statin induced diabetes and its clinical implications,2014,2014-09-01,82,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5104977971,Rahat Ali Khan,https://orcid.org/0009-0005-5675-2361,https://openalex.org/I154971649,Jawaharlal Nehru Medical College Hospital,https://ror.org/04q32pk93,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2154471226,https://doi.org/10.4103/0976-500x.136097,Statin induced diabetes and its clinical implications,2014,2014-09-01,82,False,Journal of Pharmacology and Pharmacotherapeutics,Cholesterol-lowering Treatment,Medicine,https://openalex.org/A5104977971,Rahat Ali Khan,https://orcid.org/0009-0005-5675-2361,https://openalex.org/I171210897,Aligarh Muslim University,https://ror.org/03kw9gc02,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2018644553,https://doi.org/10.4103/0976-500x.107628,The dawn of hedgehog inhibitors: Vismodegib,2013,2013-03-01,80,False,Journal of Pharmacology and Pharmacotherapeutics,Hedgehog Signaling in Development and Cancer,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/A5033201029,George Melvin,,https://openalex.org/I4210086035,ACS Medical College and Hospital,https://ror.org/00cztqj29,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2018644553,https://doi.org/10.4103/0976-500x.107628,The dawn of hedgehog inhibitors: Vismodegib,2013,2013-03-01,80,False,Journal of Pharmacology and Pharmacotherapeutics,Hedgehog Signaling in Development and Cancer,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/A5048301378,Steven Aibor Dkhar,,https://openalex.org/I4210086035,ACS Medical College and Hospital,https://ror.org/00cztqj29,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2092918931,https://doi.org/10.4103/0976-500x.92512,Evaluation of the aphrodisiac activity of Tribulus terrestris Linn. in sexually sluggish male albino rats,2012,2012-03-01,78,False,Journal of Pharmacology and Pharmacotherapeutics,Bioactivity of Steroidal Saponins in Medicinal Plants,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/A5101633032,Surender Singh,https://orcid.org/0000-0001-5803-6418,https://openalex.org/I63739035,All India Institute of Medical Sciences,https://ror.org/02dwcqs71,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2117704259,https://doi.org/10.4103/0976-500x.124434,Essential medicines and health products information portal,2014,2014-03-01,76,False,Journal of Pharmacology and Pharmacotherapeutics,Global Impact of Counterfeit Drugs,Medicine,https://openalex.org/A5081369271,PRavi Shankar,,https://openalex.org/I2800003148,University of Aruba,https://ror.org/05cdyhf91,AW,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2092093942,https://doi.org/10.4103/0976-500x.120941,Pharmacovigilance in Asia,2013,2013-12-01,72,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5029671476,Pipasha Biswas,,https://openalex.org/I4339842,Royal College of Physicians,https://ror.org/0530xmm89,GB,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2019469165,https://doi.org/10.4103/0976-500x.83279,"Antibiotic sensitivity profile of bacterial pathogens in postoperative wound infections at a tertiary care hospital in Gujarat, India",2011,2011-09-01,69,False,Journal of Pharmacology and Pharmacotherapeutics,Prevention and Management of Surgical Site Infections,Medicine,https://openalex.org/A5050965846,Hiren Trivedi,,https://openalex.org/I50268529,M. P. Shah Medical College,https://ror.org/01rdjpj45,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2019469165,https://doi.org/10.4103/0976-500x.83279,"Antibiotic sensitivity profile of bacterial pathogens in postoperative wound infections at a tertiary care hospital in Gujarat, India",2011,2011-09-01,69,False,Journal of Pharmacology and Pharmacotherapeutics,Prevention and Management of Surgical Site Infections,Medicine,https://openalex.org/A5022517271,Alpesh Puri P. Goswami,,https://openalex.org/I4210086474,Government Medical College Bhavnagar,https://ror.org/0015r4831,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2091807275,https://doi.org/10.4103/0976-500x.120942,Pharmacovigilance in Italy: An overview,2013,2013-12-01,68,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5062287233,Carmela Mazzitello,,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2091807275,https://doi.org/10.4103/0976-500x.120942,Pharmacovigilance in Italy: An overview,2013,2013-12-01,68,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5063960684,Giacinto Bagetta,https://orcid.org/0000-0001-8540-6218,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2091807275,https://doi.org/10.4103/0976-500x.120942,Pharmacovigilance in Italy: An overview,2013,2013-12-01,68,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5024033681,Adele Emanuela De Francesco,,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2091807275,https://doi.org/10.4103/0976-500x.120942,Pharmacovigilance in Italy: An overview,2013,2013-12-01,68,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5005557373,Annalisa Capuano,https://orcid.org/0000-0002-8653-2408,https://openalex.org/I197809005,"University of Campania ""Luigi Vanvitelli""",https://ror.org/02kqnpp86,IT,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2091807275,https://doi.org/10.4103/0976-500x.120942,Pharmacovigilance in Italy: An overview,2013,2013-12-01,68,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5049665672,Emilio Russo,https://orcid.org/0000-0002-1279-8123,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
