,id,title,publication_date,doi,cited_by_count,,authors,locations,location_count,publication_year
279,https://openalex.org/W4382654571,Examining of Social Work Practice Education from Students&#039; Perspectives: Covid-19 Pandemic Process,2023-06-10,,0,,"Bilge Abukan, Gülsüm ÇAMUR, Fatma DİLMEN",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/spshcd/issue/78739/1312553,1,2023
280,https://openalex.org/W4382886734,A INTERNAÇÃO PROVISÓRIA DURANTE A PANDEMIA DA COVID-19:  COMO O TRIBUNAL DE JUSTIÇA DE SÃO PAULO UTILIZA O SISTEMA PENAL JUVENIL PARA GESTÃO DA VIDA DE ADOLESCENTES,2023-07-02,https://doi.org/10.5281/zenodo.8105021,0,,Lígia Padovani Nascimento,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8105021,1,2023
281,https://openalex.org/W4383053751,Role of Religious Figures and Community Leaders in Preventing the Spread of Covid-19,2023-07-04,https://doi.org/10.5281/zenodo.8113081,0,,"Ratna Dian Kurniawati, Mylène Hamdani, Antri Ariani, Suherdin Suherdin, Yanyan Mulyani, Dewi Nurlaelasari, Agung Sutriyawan, Iceu Mulyati",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8113081,1,2023
282,https://openalex.org/W4383427304,De-black-boxing health AI: demonstrating reproducible machine learning computable phenotypes using the N3C-RECOVER Long COVID model in the All of Us data repository,2023-01-01,https://doi.org/10.17615/f94q-ba86,0,,"Emily Pfaff, Andrew T. Girvin, Miles Crosskey, Srushti Gangireddy, Hiral Master, Wei‐Qi Wei, V. Eric Kerchberger, Mark G. Weiner, Paul A. Harris, Melissa Basford, Chris Lunt, Christopher G. Chute, Richard A. Moffitt, Melissa Haendel, N C and RECOVER Consortia",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/f94q-ba86,1,2023
283,https://openalex.org/W4383610171,Coping Strategies of Teachers Amid COVID-19 Pandemic,2023-07-08,https://doi.org/10.5281/zenodo.8126295,0,,Maria Yasmin Ribeiro da Cruz,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8126295,1,2023
284,https://openalex.org/W4383707462,"Stakeholders' perceptions on the impact of political decisions during the COVID-19 pandemic on the health system, and psychosocial, epidemiological and economic outcomes in Vienna and Lower Austria - protocol of a vignette-based qualitative study",2023-07-10,https://doi.org/10.5281/zenodo.8132238,0,,"Michael Vorstandlechner, Christina Kien, Julia Harlfinger, Valentin Ritschl, Martin Bicher, Andrea Chapman, Erika Mosor, Günter Schneckenreither, Lisa Sperl, Christoph Urach, Günther Zauner, Gerald Gartlehner, Niki Popper, Tanja Stamm",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8132238,1,2023
285,https://openalex.org/W4383865373,O IMPACTO DA LIDERANÇA NA SATISFAÇÃO NO TRABALHO DO COORDENADOR PEDAGÓGICO EM TEMPO DE PANDEMIA (COVID-19),2023-07-04,https://doi.org/10.5281/zenodo.8135770,0,,Mariana Antunes,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8135770,1,2023
286,https://openalex.org/W4384116734,"He Study of Mass Panic Resulting from the Social Crisis of Covid-19 and its Effect on the Public Health of the Employees of the Ministry of Health in Tehran (Statistical Study of the Employees of the Ministry of Health, Treatment and Medical Education of the Country)",2023-07-13,https://doi.org/10.5281/zenodo.8141469,0,,"Seyed Mohammad Reza Rashidi Al Hashem, Mohammad Sadeghi",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8141469,1,2023
287,https://openalex.org/W4384270815,The Effect of Time Pressure During COVID-19 on Software Quality,2023-07-14,https://doi.org/10.5281/zenodo.8146503,0,,"Asmaa M. Hassan, Omer Alrwais",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8146503,1,2023
288,https://openalex.org/W4384271185,Violência doméstica e o isolamento social: o aumento dos crimes no período da pandemia da covid-19 em Minas Gerais,2023-07-13,https://doi.org/10.5281/zenodo.8144710,0,,"Eurípedes Ferreira Araújo, Maria Isabel Esteves de Alcântara",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8144710,1,2023
289,https://openalex.org/W4384271227,"O IMPACTO DA PANDEMIA DA COVID-19 NO RASTREAMENTO DO CÂNCER DE COLO DO ÚTERO, NA ATENÇÃO BÁSICA NO MUNICÍPIO DE TERESINA",2023-07-14,https://doi.org/10.5281/zenodo.8147720,0,,"Rayssa Maria Silva Gadelha Lima, Cassyanne L. Aguiar, Orientadora Adriana Sávia de Souza Araújo, Cristiano José Moura Marques",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8147720,1,2023
290,https://openalex.org/W4384271230,COMPARISON AND DRUG UTILISATION STUDY OF CORTICOSTEROID (METHYLPREDNISOLONE) WITH REMDESIVIR V/S REMDESIVIR IN COVID-19 PATIENTS,2023-07-14,https://doi.org/10.5281/zenodo.8147594,0,,Naheed Bano,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8147594,1,2023
291,https://openalex.org/W4384490927,O IMPACTO DA COVID-19 NA SAÚDE MENTAL DA  MULHER PROVEDORA DO LAR,2023-07-17,https://doi.org/10.5281/zenodo.8153089,0,,"Pedro Amaral, Sandra Nascimento, Sandra Pinto",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8153089,1,2023
292,https://openalex.org/W4384493123,Side Effects of Sputnik V Vaccine in the Medical Staff of Dedicated COVID-19 Hospital.,2023-07-01,https://doi.org/10.30476/ijms.2022.96239.2776,0,,"Aida Varghaei, Mohammad Heydari, Chiman Daneshyar, Armin Nouri, Amir Mikaeilvand",submittedVersion: National Institutes of Health - https://pubmed.ncbi.nlm.nih.gov/37456210,1,2023
293,https://openalex.org/W4384622164,Repercusión emocional de los cambios metodológicos provocados por la COVID-19 en la formación universitaria del profesorado/Impact of the methodological changes brought about by COVID-19 on the training process for future teachers,2023-07-18,https://doi.org/10.5281/zenodo.8160921,0,,"Irune Corres-Medrano, Rakel Gamito Gómez, Imanol Santamaría-Goicuria",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8160921,1,2023
294,https://openalex.org/W4384656224,Do Firms Change the Working Capital Management Policy During The Covid-19 Pandemic? Case of Transportation & Logistics and Healthcare Industries in Indonesia,2023-07-19,https://doi.org/10.5281/zenodo.8162275,0,,"Arvin Reimizar Sini, Yunieta Anny Nainggolan",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8162275,1,2023
295,https://openalex.org/W4384815048,OS BENEFÍCIOS DO TELETRABALHO FRENTE A PANDEMIA COVID-19,2023-07-19,https://doi.org/10.5281/zenodo.8165358,0,,"Christian Joy Pattawi Cruz, Vagner Patini Martins",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8165358,1,2023
296,https://openalex.org/W4384815050,DESAFIOS DOCENTES NA PANDEMIA COVID-19 EM AULAS PRÁTICAS NOS CURSOS TÉCNICOS PROFISSIONALIZANTES,2023-07-19,https://doi.org/10.5281/zenodo.8165222,0,,"Itamar Ernandes, Rodnei Pereira, Viviane Spadaro Di Gesú, Fernanda de Souza Silva Goivinho",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8165222,1,2023
297,https://openalex.org/W4384815606,Musculoskeletal and Neurological Examination Findings in Post-COVID-19,2023-07-18,https://doi.org/10.5281/zenodo.8159134,0,,"Aziz Denli, Songül Turğut, Ali Doğan Dursun, Gülçin Türkmen Sarıyıldız, Hüseyin Nazlıkul",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8159134,1,2023
298,https://openalex.org/W4384920608,"Determinant Factors in the Implementation of Covid-19 Vaccination Program in Mowewe District East Kolaka Regency Southeast Sulawesi, Indonesia",2023-07-20,https://doi.org/10.5281/zenodo.8169680,0,,"Anis Ribcalia Septiana, Ashari, Rustam Tohopi",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8169680,1,2023
299,https://openalex.org/W4384921514,"Nutritional Impact of Sprouted Pennisetum glaucum,  Functional Ingredients on Covid-19",2023-07-21,https://doi.org/10.5281/zenodo.8171103,0,,"Olatunji Oladimeji Ojo, Christianah C. ANIOBI, Olatunji Oladimeji Ojo, Sunday A. ALONGE",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8171103,1,2023
300,https://openalex.org/W4384921975,"A INFLUÊNCIA DO E-COMMERCE NA COMPETITIVIDADE ENTRE EMPRESAS NO BRASIL, DURANTE A PANDEMIA DO COVID-19.",2023-07-20,https://doi.org/10.5281/zenodo.8172646,0,,Bruno Maschio Neto,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8172646,1,2023
301,https://openalex.org/W4384922054,MANIFESTAÇÕES DERMATOLÓGICAS ASSOCIADAS À COVID-19,2023-07-21,https://doi.org/10.5281/zenodo.8172414,0,,Jessica de Paula Costa Isaac José Cavalcante do Amaral,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8172414,1,2023
302,https://openalex.org/W4385027530,A Importância da Fisioterapia no Tratamento Ambulatorial de Pacientes Adultos que Desenvolveram Atrofia Musculoesquelética no Pós Covid 19,2023-07-21,https://doi.org/10.5281/zenodo.8172881,0,,"Pabloena da Silva Pereira, Maria da Conceição F. Marinho, Elsa Mendonça, Elizangela Machado Dutra, Ivanilda Sousa Soares, Jairo Gutiérrez Ramos",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8172881,1,2023
303,https://openalex.org/W4385228528,Herding Spillover among the Stock Markets: Pakistan & China Covering Covid-19 and Its Repercussions,2023-06-01,https://doi.org/10.5281/zenodo.8152174,0,,"Raja Mazhar Hameed, Abdul Rafae Mazhar Raja, Nida Zahid",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8152174,1,2023
304,https://openalex.org/W4385228594,"LA EDUCACIÓN CONTINUA COMO  ESTRATEGIA DE INTERVENCIÓN EN LA  FORMACIÓN INTEGRAL DE ESTUDIANTES DEL  TECNOLÓGICO NACIONAL DE MÉXICO,  CAMPUS LOS CABOS, EN ESCENARIOS DE  CONTINGENCIA SANITARIA COVID-19 CONTINUING EDUCATION AS AN INTERVENTION  STRATEGY IN THE INTEGRAL FORMATION OF  STUDENTS OF THE TECNOLÓGICO NACIONAL DE  MÉXICO, CAMPUS LOS CABOS, IN HEALTH  CONTINGENCY SCENARIOS COVID-19",2023-07-24,https://doi.org/10.5281/zenodo.8180469,0,,"Paulina Ramírez, A. Olivas","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8180469, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187157, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187184",3,2023
305,https://openalex.org/W4385229151,"EDUCAÇÃO EM SAÚDE: RELATO DE EXPERIÊNCIA SOBRE PLANEJAMENTO REPRODUTIVO, PRÉ-NATAL E PUERPÉRIO EM TEMPOS DE COVID-19",2023-07-25,https://doi.org/10.5281/zenodo.8182866,0,,"José Duvilardo Florencio de Oliveira, Bianca Damasceno Queiroz, Francivaldo Nascimento Cavalcante, Josué da Silva Moraes, Maria Iêda da Silva",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8182866,1,2023
306,https://openalex.org/W4385262155,Comparison of Analysis and Prediction Outcomes of ARIMA Model and LSTM Network Based on India's COVID-19,2023-07-26,https://doi.org/10.5281/zenodo.8185515,0,,Premavathi.T,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8185515,1,2023
307,https://openalex.org/W4385262663,ANÁLISE ULTRASSONOGRÁFICA DA ESPESSURA E EXCURSÃO DIAFRAGMÁTICA EM INDIVÍDUOS PÓS-COVID-19,2023-07-26,https://doi.org/10.5281/zenodo.8187124,0,,"Marcus Vinicius Sobral de Carvalho, Beatriz Fávaro Lattari, Alexandre Ricardo Pepe Ambrozin",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187124,1,2023
308,https://openalex.org/W4385262838,"LA EDUCACIÓN CONTINUA COMO  ESTRATEGIA DE INTERVENCIÓN EN LA  FORMACIÓN INTEGRAL DE ESTUDIANTES DEL  TECNOLÓGICO NACIONAL DE MÉXICO,  CAMPUS LOS CABOS, EN ESCENARIOS DE  CONTINGENCIA SANITARIA COVID-19 CONTINUING EDUCATION AS AN INTERVENTION  STRATEGY IN THE INTEGRAL FORMATION OF  STUDENTS OF THE TECNOLÓGICO NACIONAL DE  MÉXICO, CAMPUS LOS CABOS, IN HEALTH  CONTINGENCY SCENARIOS COVID-19",2023-07-26,https://doi.org/10.5281/zenodo.8187184,0,,"Paulina Ramírez, A. Olivas",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187184,1,2023
309,https://openalex.org/W4385262853,"LA EDUCACIÓN CONTINUA COMO  ESTRATEGIA DE INTERVENCIÓN EN LA  FORMACIÓN INTEGRAL DE ESTUDIANTES DEL  TECNOLÓGICO NACIONAL DE MÉXICO,  CAMPUS LOS CABOS, EN ESCENARIOS DE  CONTINGENCIA SANITARIA COVID-19 CONTINUING EDUCATION AS AN INTERVENTION  STRATEGY IN THE INTEGRAL FORMATION OF  STUDENTS OF THE TECNOLÓGICO NACIONAL DE  MÉXICO, CAMPUS LOS CABOS, IN HEALTH  CONTINGENCY SCENARIOS COVID-19",2023-07-26,https://doi.org/10.5281/zenodo.8187157,0,,"Paulina Ramírez, A. Olivas","submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187157, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8180469, submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187184",3,2023
310,https://openalex.org/W4385262920,Pengaruh Penggunaan Media Pembelajaran Daring Terhadap Kepuasan Pada Saat Pandemi Covid-19 Guru Siswa Sekolah Dasar,2023-07-26,https://doi.org/10.5281/zenodo.8187045,0,,Yuwono Prianto,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187045,1,2023
311,https://openalex.org/W4385291223,Evaluation of CBC in Different Vaccines Types of COVID-19,2023-07-27,https://doi.org/10.5281/zenodo.8190349,0,,"Haneen Saad Mohammed Khasbak, Hayder Shkhair Al-Janabi, Mohaned Jawad Kadhim",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8190349,1,2023
312,https://openalex.org/W4385291793,"Anti-Science Mythbusting: Crowdsourced Intelligence, Process Democracy and Activism during the Times of Covid 19",2023-07-26,https://doi.org/10.5281/zenodo.8187383,0,,"Rithvik Ramadas, Barrett Brown",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187383,1,2023
313,https://openalex.org/W4385291917,A INFLUÊNCIA DAS FAKE NEWS SOBRE A VACINA DA COVID-19 NOS ESTUDANTES DE GRADUAÇÃO,2023-07-12,https://doi.org/10.5281/zenodo.8137388,0,,"Vinicius Augusto Siqueira Nunes, Andreza de Lourdes Souza Gomes",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8137388,1,2023
314,https://openalex.org/W4385328346,Unveiling the Link between Facebook Addiction and Loneliness during COVID-19 Pandemic,2023-07-28,https://doi.org/10.5281/zenodo.8191416,0,,"Julsar T. Calonia, Laizza Mae T. Suico, Hazel Faith M. Herbieto, Paulene Dece Rey R. Libarios, Khayla Marie C. Aroja, Jessa A. Barbarona",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8191416,1,2023
315,https://openalex.org/W4385346932,"Supplementary material to ""Performance and sensitivity of column-wise and pixel-wise methane retrievals for imaging spectrometers""",2023-07-28,https://doi.org/10.5194/egusphere-2023-1420-supplement,0,,"Alana Ayasse, Daniel Cusworth, Kelly O’Neill, J. Fisk, Andrew K. Thorpe, Riley Duren",submittedVersion - https://doi.org/10.5194/egusphere-2023-1420-supplement,1,2023
316,https://openalex.org/W4385376604,COVID-19 Pandemisinin İkinci Dalga Sırasında Aile Hekimliği Klinik Uygulamalarına Etkisi,2023-02-14,https://doi.org/10.16899/jcm.1243122,0,,"Duygu Ayhan Başer, Raziye Şule Gümüştakım, Murat Cevık, Ekrem Başara",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/jcm/issue/76790/1243122,1,2023
317,https://openalex.org/W4385376707,Serum D vitamini eksikliği olan ve olmayan Covid-19 hastalarında hastanede kalış ve rutin laboratuvar parametrelerinin karşılaştırılması,2023-06-23,https://doi.org/10.16899/jcm.1319088,0,,"Ayşe UMAY, Birsen Aydın, Şirin ÇETİN, Selçuk SEZİKLİ",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/jcm/issue/76790/1319088,1,2023
318,https://openalex.org/W4385393527,State support of domestic tourism in the context of the COVID-19 consequences and financial constraints,2023-07-28,https://doi.org/10.5281/zenodo.8195969,0,,"Ekaterina Baranova, Rita Stytsyuk, Sergey A. Makushkin, Aleksandr Vladimirovich Shelygov, Tatiana Ukhina, Diana Stepanova",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8195969,1,2023
319,https://openalex.org/W4385405075,A PROMISING METHOD FOR POST-COVID/LONG-COVID SYNDROME: NONINVASIVE VAGUS NERVE STIMULATION,2023-03-25,https://doi.org/10.5281/zenodo.8198614,0,,"Ali Veysel Özden, Alper Perçin",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8198614,1,2023
320,https://openalex.org/W4385405572,Infodemic: Evaluation of Sharing about Covid-19 Vaccines from  Perspective of Anti-Vaccination,2023-07-16,,0,,"Muazez DEMİR, Şerife ÇALIŞKAN SÖYLEMEZ",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/sdusyd/issue/79238/1328210,1,2023
321,https://openalex.org/W4385440206,Pattern of Adverse Events Following COVID-19 Vaccine among Vaccinated Individuals Aged Above 18 Yrs in Kerala,2023-08-01,https://doi.org/10.5281/zenodo.8203719,0,,Ruksana Fathima Siji V S,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8203719,1,2023
322,https://openalex.org/W4385440237,From 'model minority' to 'outsiders': COVID-19 and the surge of anti-Chinese sentiment,2023-07-24,https://doi.org/10.5281/zenodo.8202806,0,,"Luiz Valério de Paula Trindade, Cláudia Rosa Acevedo",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8202806,1,2023
323,https://openalex.org/W4385475027,Mapping Fake News Misinformation and Health Communication Gaps in the Wake of Covid-19 Pandemic in Nigeria,2023-05-31,https://doi.org/10.5281/zenodo.8208067,0,,"Samson Ighiegba Omosotomhe, Wilfred Oritsesan Olley",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8208067,1,2023
324,https://openalex.org/W4385475352,Magnesium and COVID-19 = Магній і COVID-19,2023-06-26,https://doi.org/10.5281/zenodo.8171237,0,,"В. В. Бабиенко, А. V. Mokienko, A. V. Shanygin, A. M. Rozhnova, O. V. Kvasnytska, V. Yu. Ilina-Stohniienko",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8171237,1,2023
325,https://openalex.org/W4385682368,Impact of Online Classes and Home Confinement on Prevalence of Myopia in Children during COVID-19 Pandemic,2023-08-09,https://doi.org/10.5281/zenodo.8229348,0,,Dr Kanav Gupta,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8229348,1,2023
326,https://openalex.org/W4385683648,Laughter midst the COVID 19 pandemic - Audit of Paediatric Entonox use.,2023-03-23,,0,,"James Hayden, Orla Neylon",submittedVersion: National Institutes of Health - https://pubmed.ncbi.nlm.nih.gov/37555711,1,2023
327,https://openalex.org/W4385719598,USO DE HEMOCOMPONENTES EM PACIENTES CRÍTICOS HOSPITALIZADOS POR COVID-19,2023-08-10,https://doi.org/10.5281/zenodo.8237370,0,,"Isabela Peixoto Leite Rodrigues, Juliane Almeida da Silva, Teresinha Guerreiro Cervi Angstmam",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8237370,1,2023
328,https://openalex.org/W4385724875,DECODING PRE-COVID DYNAMICS IN THE INDIAN MUTUAL FUND SPHERE: A COMPARATIVE STUDY,2023-08-10,https://doi.org/10.5281/zenodo.8187358,0,,McCall Jensen,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8187358,1,2023
329,https://openalex.org/W4385776502,Policy Framework on Disaster Management in Bangladesh: A Study on Emergency Response during COVID-19 Pandemic,2023-08-11,https://doi.org/10.5281/zenodo.8238217,0,,"Jebunnessa, Mizanur Rahman",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8238217,1,2023
330,https://openalex.org/W4385776617,COMPETÊNCIA EM INFORMAÇÃO E JORNALISTAS DE TV:UM ESTUDO NO PERÍODO DA PANDEMIA DE COVID-19,2023-08-11,https://doi.org/10.5281/zenodo.8239817,0,,"Pedro Cruz, Elizete Vieira Vitorino",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8239817,1,2023
331,https://openalex.org/W4385789107,Bangkitnya Industri Pernikahan Pasca Pandemi Covid 19 dan Dampaknya Bagi Ekonomi Nasional,2023-06-01,https://doi.org/10.5281/zenodo.8242936,0,,F. Ilyas,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8242936,1,2023
332,https://openalex.org/W4385789399,Sentimental Analysis for Assessing Depression of Post Covid Patients on Social Media in Indian Scenario,2023-08-12,https://doi.org/10.5281/zenodo.8241939,0,,Saima Tasfia Roja,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8241939,1,2023
333,https://openalex.org/W4385789417,"Análisis estadístico neutrosófico sobre la caracterización de la Universidad Virtual de Salud durante la covid-19, Universidad de Ciencias Médicas Guantánamo",2023-04-01,https://doi.org/10.5281/zenodo.8241964,0,,"María de Rosario Parra Castellanos, Lic. Hilda Lidia Iznaga Brooks, Lee Yang Díaz-Chieng, Yasnay Hodelín-Hodelín",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8241964,1,2023
334,https://openalex.org/W4385789437,Disaster Management Policy Framework in Bangladesh: The Role of Mobile Phones during the COVID-19 Pandemic,2023-08-12,https://doi.org/10.5281/zenodo.8241933,0,,"Mizanur Rahman, Jebunnessa",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8241933,1,2023
335,https://openalex.org/W4385789693,Diagnostic différentiel de Covid 19,2023-08-13,https://doi.org/10.5281/zenodo.8243062,0,,"N Ratsimarisolo, Lucie Boyer, Ranoharison HD, Ashfaq Ahmad",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8243062,1,2023
336,https://openalex.org/W4385849007,Burnout in Nursing: Institutional and Societal Impact in the Era of COVID-19,2023-08-15,https://doi.org/10.7302/8052,0,,Sarah Hall,submittedVersion: University of Michigan–Ann Arbor - https://hdl.handle.net/2027.42/177498,1,2023
337,https://openalex.org/W4385890750,ASPECTOS PSICOLÓGICOS DOS TRANSTORNOS ALIMENTARES DURANTE A PANDEMIA DE COVID-19: UMA REVISÃO INTEGRATIVA DA LITERATURA,2023-08-16,https://doi.org/10.5281/zenodo.8253323,0,,"Débora Manuela Serra Ferreira, Ivonise Fernandes da Motta",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8253323,1,2023
338,https://openalex.org/W4385895655,65 yaş ve üstü Covid-19 hastalarında mortaliteye etki eden faktörlerin analizi,2023-04-10,,0,,"Oğuzhan ÜSTÜN, Akif Yarkaç, Seyran Bozkurt, Çağrı Safa Buyurgan, Ataman Köse, Semra Erdoğan",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/mersinsbd/issue/79276/1277513,1,2023
339,https://openalex.org/W4385895778,Infectious complications in patients with fractures at the background of COVID-19 = Інфекційні ускднення у пацієнтів з переломами на тлі COVID-19,2023-03-27,https://doi.org/10.5281/zenodo.7795907,0,,"P. V. Tanasienko, S.O. Guryev, E. O. Skobenko",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7795907,1,2023
340,https://openalex.org/W4385900405,The Effect of Digital Marketing Implementation Towards Muslim Fashion Brand Awareness and Brand Image on Covid'19 Pandemic,2023-08-05,https://doi.org/10.5281/zenodo.8217256,0,,Arvin Enditya Putra,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8217256,1,2023
341,https://openalex.org/W4385956018,Evaluation of Psychological Effects of COVID-19 Pandemic Process on Cancer Patients,2023-07-31,https://doi.org/10.5281/zenodo.8200976,0,,"Elanur Karaman, Tuğba Uyar Cankay, Çiçek Hocaoğlu, Esra Özge Aydın",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8200976,1,2023
342,https://openalex.org/W4385957404,evaluation of COVID-19 vaccination in healthcare professionals,2023-08-01,https://doi.org/10.5281/zenodo.8201997,0,,"Seçkin Özsaydı, Hümeyra Aslaner, Erhan Şimşek, Ali Ramazan Benli",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8201997,1,2023
343,https://openalex.org/W4385958281,COMPARATİVE DISCOURSE ANALYSIS OF CORONAVIRUS (COVID-19) NEWS IN 2022,2023-09-01,https://doi.org/10.5281/zenodo.8214094,0,,Betül SABAHÇI,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8214094,1,2023
344,https://openalex.org/W4385964139,Review of the clinical laboratory history of the seafarers suffered COVID-19 = Віддалені клініко-лабораторні наслідки перенесенного COVID-19 у моряків,2023-03-27,https://doi.org/10.5281/zenodo.7795894,0,,"O. M. Ignatyev, O. I. Paniyta, Т. Л. Прутиян, Olena Dobrovolska, Pavel Kostromin, P. V. Nykytiuk",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7795894,1,2023
345,https://openalex.org/W4385964238,Repeated emergence of probabilistically and chronologically anomalous mutations in SARS-CoV-2 during the COVID-19 pandemic,2023-08-04,https://doi.org/10.5281/zenodo.8216232,0,,"Hideki Kakeya, Yoshihisa Matsumoto",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8216232,1,2023
346,https://openalex.org/W4385964245,"Correlation of Interferon Gamma (IFN-γ), Platelet to Lymphocyte Ratio (PLR), and Mortality of  Covid-19 Patients",2023-08-03,https://doi.org/10.5281/zenodo.8210443,0,,"Giovanni Antonio Wijanto, Agustin Iskandar, Catur Suci Sutrisnani",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8210443,1,2023
347,https://openalex.org/W4385964588,UMA ANÁLISE SOBRE A PRÁTICA DO HOME OFFICE DURANTE A PANDEMIA DO COVID-19 NO BRASIL.,2023-08-05,https://doi.org/10.5281/zenodo.8218215,0,,"Bruno Caetano Martins, Santiago Xavier, Claudio Augusto Kelly",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8218215,1,2023
348,https://openalex.org/W4385966575,"COVID Impact on Micro, Small and Medium Enterprises (MSME's) in India",2023-07-31,https://doi.org/10.5281/zenodo.8262374,0,,Prof Guruswamy A,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8262374,1,2023
349,https://openalex.org/W4385967164,Challenges Encountered by Post-COVID 19 Clients,2023-08-18,https://doi.org/10.5281/zenodo.8260695,0,,"Marilou O. Torio, Alyssa Ashley R. Diego",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8260695,1,2023
350,https://openalex.org/W4385967378,QUAIS FORAM AS POSSÍVEIS REPERCUSSÕES NA SAÚDE MENTAL DE FISIOTERAPEUTAS INTENSIVISTAS CAUSADAS PELA ATUAÇÃO NA PANDEMIA DA COVID-19?,2023-08-18,https://doi.org/10.5281/zenodo.8263544,0,,"Lucas dos Anjos Sena, Anderson Brandão dos Santos, Marcos Vinícius da Conceição Furtado, Ingryd Raiany Silva de Oliveira, Dayane de Souza Teixeira Damasceno, Grace Ane Magalhães Chagas, Lorena Mayara do Amaral, Állef Diego Bonfim de Andrade",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8263544,1,2023
